No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,정부안금액(달러),국회확정금액(달러)
"697","2022","여성가족부","일반회계","","사회복지","여성·가족·청소년","여성가족부행정지원","기본경비","대변인실기본경비","기본경비(경상운영비)","일반지출","2,630","2,630"
"698","2022","여성가족부","일반회계","","사회복지","여성·가족·청소년","여성가족부행정지원","기본경비","여성정책기본경비","기본경비(경상운영비)","일반지출","3,979","3,979"
"699","2022","여성가족부","일반회계","","사회복지","여성·가족·청소년","여성가족부행정지원","기본경비","청소년정책관기본경비(비총액)","기본경비(경상운영비)","일반지출","5,634","5,634"
"700","2022","여성가족부","일반회계","","사회복지","여성·가족·청소년","여성가족부행정지원","인건비","인건비","인건비(기금인건비)","일반지출","80,000","80,000"
"701","2022","여성가족부","일반회계","","사회복지","여성·가족·청소년","여성가족청소년정책일반","여성·가족정책의식확산","여성·가족정책의식확산","주요사업비(기금사업비)","일반지출","2,520","2,520"
"702","2022","여성가족부","일반회계","","사회복지","여성·가족·청소년","청소년정책및역량강화","청소년 보호지원","청소년 유해환경 개선 및 피해예방","주요사업비(기금사업비)","일반지출","13,326","13,326"
"703","2022","외교부","국제교류기금","","통일·외교","외교·통상","문화외교 및 국제교류","국제협력네트워킹","글로벌 협력 강화","주요사업비(기금사업비)","일반지출","1,366,659","1,366,659"
"704","2022","외교부","국제교류기금","","통일·외교","외교·통상","문화외교 및 국제교류","국제협력네트워킹","글로벌인적교류","주요사업비(기금사업비)","일반지출","585,840","585,840"
"705","2022","외교부","국제교류기금","","통일·외교","외교·통상","문화외교 및 국제교류","국제협력네트워킹","정책공공외교강화","주요사업비(기금사업비)","일반지출","7,343,066","7,343,066"
"706","2022","외교부","국제교류기금","","통일·외교","외교·통상","문화외교 및 국제교류","글로벌 한국학 진흥","한국학기반확대","주요사업비(기금사업비)","일반지출","6,233,778","6,233,778"
"707","2022","외교부","국제교류기금","","통일·외교","외교·통상","문화외교 및 국제교류","문화교류협력강화","한국문화해외확산","주요사업비(기금사업비)","일반지출","2,944,270","2,944,270"
"708","2022","외교부","국제교류기금","","통일·외교","외교·통상","문화외교 및 국제교류","지정기부금운영","지정기부사업","주요사업비(기금사업비)","일반지출","1,692,035","1,692,035"
"709","2022","외교부","국제교류기금","","통일·외교","외교·통상","외교 행정지원","기금운영비","기타운영비","기본경비(경상운영비)","일반지출","819,625","819,625"
"710","2022","외교부","국제교류기금","","통일·외교","외교·통상","외교 행정지원","기금운영비","인건비","인건비(기금인건비)","일반지출","522,623","522,623"
"711","2022","외교부","국제질병퇴치기금","","통일·외교","외교·통상","국제개발협력","질병퇴치사업","국제기구협력국제질병퇴치(ODA)","주요사업비(기금사업비)","일반지출","8,238,053","8,238,053"
"712","2022","외교부","국제질병퇴치기금","","통일·외교","외교·통상","국제개발협력","질병퇴치사업","글로벌 국제질병퇴치(ODA)","주요사업비(기금사업비)","일반지출","43,019,469","43,019,469"
"713","2022","외교부","일반회계","","통일·외교","외교·통상","국제개발협력","개발협력 및 인도적 지원","인도적지원(ODA)","주요사업비(기금사업비)","일반지출","7,006,194","7,006,194"
"714","2022","외교부","일반회계","","통일·외교","외교·통상","국제기구분담금","국제기구분담금","국제기구 사업분담금 납부(ODA)","주요사업비(기금사업비)","일반지출","89,309,711","89,309,711"
"715","2022","외교부","일반회계","","통일·외교","외교·통상","국제기구분담금","국제기구분담금","기타 의무분담금 납부(ODA)","주요사업비(기금사업비)","일반지출","66,700,863","66,700,863"
"716","2022","외교부","일반회계","","통일·외교","외교·통상","국제기구분담금","국제기구분담금","유엔 PKO예산분담금 납부(ODA)","주요사업비(기금사업비)","일반지출","164,310,619","164,310,619"
"717","2022","외교부","일반회계","","통일·외교","외교·통상","국제기구분담금","국제기구분담금","유엔 정규예산분담금 납부(ODA)","주요사업비(기금사업비)","일반지출","79,836,283","79,836,283"
"718","2022","외교부","일반회계","","통일·외교","외교·통상","글로벌 네트워크 구축","아중동지역국가와의 교류협력강화","아중동지역국가와의 교류협력 강화","주요사업비(기금사업비)","일반지출","37,800","37,800"
"719","2022","외교부","일반회계","","통일·외교","외교·통상","글로벌 네트워크 구축","중남미지역국가와의 교류협력강화","중남미지역국가와의 교류협력 강화","주요사업비(기금사업비)","일반지출","401,520","401,520"
"720","2022","외교부","일반회계","","통일·외교","외교·통상","여권업무 선진화","전자여권발급및서비스개선(수입대체경비)","전자여권발급및서비스개선(수입대체경비)","주요사업비(기금사업비)","일반지출","15,454","15,454"
"721","2022","외교부","일반회계","","통일·외교","외교·통상","역내국가와의 협력 강화 및 신남방·신북방 정책 추진","아세안 및 동남아지역국가와의 교류협력강화","아세안 및 동남아지역국가와의 교류협력강화","주요사업비(기금사업비)","일반지출","4,500","4,500"
"722","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","공공문화외교국 기본경비","기본경비(경상운영비)","일반지출","41,820","41,820"
"723","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","국제경제국 기본경비","기본경비(경상운영비)","일반지출","16,170","16,170"
"724","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","국제기구국 기본경비","기본경비(경상운영비)","일반지출","87,296","87,296"
"725","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","6,231,084","6,231,084"
"726","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","북미국 기본경비","기본경비(경상운영비)","일반지출","26,898","26,898"
"727","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","북핵외교기획단 기본경비","기본경비(경상운영비)","일반지출","10,096","10,096"
"728","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","아세안국 기본경비","기본경비(경상운영비)","일반지출","8,323","8,323"
"729","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","아프리카중동국 기본경비","기본경비(경상운영비)","일반지출","104,655","104,655"
"730","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","여권발급 기본경비","기본경비(경상운영비)","일반지출","10,855","10,855"
"731","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","외교전략기획관실 기본경비","기본경비(경상운영비)","일반지출","27,910","27,910"
"732","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","의전장실 기본경비","기본경비(경상운영비)","일반지출","1,409","1,409"
"733","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","재외동포영사기획관실 기본경비","기본경비(경상운영비)","일반지출","9,609","9,609"
"734","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","평화외교기획단 기본경비","기본경비(경상운영비)","일반지출","7,415","7,415"
"735","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","본부 기본경비","해외안전관리기획관실 기본경비","기본경비(경상운영비)","일반지출","7,259","7,259"
"736","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","소속기관 기본경비","국립외교원 기본경비","기본경비(경상운영비)","일반지출","10,445","10,445"
"737","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","외교활동 업무지원","공관장회의 및 기타 외교현안대응","주요사업비(기금사업비)","일반지출","270,428","270,428"
"738","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","외교활동 업무지원","대한민국 외교사료집 편찬","주요사업비(기금사업비)","일반지출","1,326","1,326"
"739","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","외교활동 업무지원","외교네트워크 구축","주요사업비(기금사업비)","일반지출","4,521,780","4,521,780"
"740","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","외교활동 업무지원","재외공관 국경일행사 개최지원 및 내실화","주요사업비(기금사업비)","일반지출","3,539,308","3,539,308"
"741","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","외교활동 업무지원","재외공관 주요행사비","주요사업비(기금사업비)","일반지출","6,605,548","6,605,548"
"742","2022","외교부","일반회계","","통일·외교","외교·통상","외교 행정지원","외교활동 업무지원","행정 효율성 증진 및 외교역량 강화","주요사업비(기금사업비)","일반지출","114,260","114,260"
"743","2022","외교부","일반회계","","통일·외교","외교·통상","외교정책연구 및 교육","외교전략 연구 및 교육훈련","국내외 교육훈련","주요사업비(기금사업비)","일반지출","3,855,286","3,855,286"
"744","2022","외교부","일반회계","","통일·외교","외교·통상","외교정책연구 및 교육","외교전략 연구 및 교육훈련","외교안보 연구활동 강화","주요사업비(기금사업비)","일반지출","94,826","94,826"
"745","2022","외교부","일반회계","","통일·외교","외교·통상","원자력 비확산 외교 강화","원자력 및 군축·비확산 분야 양·다자 협력 강화","원자력의 평화적 이용 증진과 국제 비확산 체제 강화에 기여","주요사업비(기금사업비)","일반지출","300,000","300,000"
"746","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 안전확보 및 시설개선","재외공관 리모델링 및 시설정비","주요사업비(기금사업비)","일반지출","25,327,434","25,327,434"
"747","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 안전확보 및 시설개선","재외공관 안전강화","주요사업비(기금사업비)","일반지출","17,061,947","16,715,929"
"748","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 운영","재외공관 차량 구입 및 교체","기본경비(경상운영비)","일반지출","3,816,800","3,816,800"
"749","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 운영","재외공관근무여건 개선","기본경비(경상운영비)","일반지출","12,310,850","12,310,850"
"750","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 운영 기본경비","재외공관 운영 기본경비","기본경비(경상운영비)","일반지출","146,621,240","146,621,240"
"751","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 인건비","재외공관 인건비","인건비(기금인건비)","일반지출","93,591,664","93,591,664"
"752","2022","외교부","일반회계","","통일·외교","외교·통상","재외공관운영","재외공관 행정직원 역량강화","재외공관 행정직원 역량강화","주요사업비(기금사업비)","일반지출","157,041,560","2,678,100"
"753","2022","외교부","일반회계","","통일·외교","외교·통상","정상외교","정상회의 참가 및 국빈영접","정상 및 총리외교","주요사업비(기금사업비)","일반지출","8,996,747","8,996,747"
"754","2022","외교부","일반회계","","통일·외교","외교·통상","한반도 평화 조성","북미지역국가와의 전략적 특별협력관계 강화","북미지역국가와의 전략적 특별 협력관계 강화","주요사업비(기금사업비)","일반지출","230,694","230,694"
"755","2022","외교부","일반회계","","통일·외교","외교·통상","한반도 평화 조성","북핵문제 협의지원","북한 비핵화 촉진 및 이행검증사업","주요사업비(기금사업비)","일반지출","19,859","19,859"
"756","2022","외교부","일반회계","","통일·외교","외교·통상","한반도 평화 조성","북핵문제 협의지원","북한 핵문제 대처","주요사업비(기금사업비)","일반지출","79,497","79,497"
"757","2022","외교부","일반회계","","통일·외교","외교·통상","한반도 평화 조성","평화체제 구축지원","민족공동체 해외협력사업","주요사업비(기금사업비)","일반지출","1,681,414","1,681,414"
"758","2022","외교부","일반회계","","통일·외교","외교·통상","한반도 평화 조성","평화체제 구축지원","한반도 평화구조 정착 및 통일외교 추진","주요사업비(기금사업비)","일반지출","92,231","92,231"
"759","2022","원자력안전위원회","일반회계","","과학기술","과학기술일반","원자력안전운영지원","기본경비","기관운영 기본경비(총액 비대상)","기본경비(경상운영비)","일반지출","5,506","5,506"
"760","2022","원자력안전위원회","일반회계","","과학기술","과학기술일반","원자력안전운영지원","기본경비","기획조정관 기본경비(총액 비대상)","기본경비(경상운영비)","일반지출","31,019","31,019"
"761","2022","원자력안전위원회","일반회계","","과학기술","과학기술일반","원자력안전운영지원","기본경비","방사선방재국 기본경비(총액 비대상)","기본경비(경상운영비)","일반지출","18,759","18,759"
"762","2022","원자력안전위원회","일반회계","","과학기술","과학기술일반","원자력안전운영지원","기본경비","안전정책국 기본경비(총액 비대상)","기본경비(경상운영비)","일반지출","9,332","9,332"
"763","2022","인사혁신처","일반회계","","일반·지방행정","일반행정","인사혁신행정지원","본부인건비","인건비(본부)","인건비(기금인건비)","일반지출","57,770","57,770"
"764","2022","인사혁신처","일반회계","","일반·지방행정","정부자원관리","공직신뢰구현","공직노사관계운영","단체교섭및건전노사관계구축","주요사업비(기금사업비)","일반지출","6,090","6,090"
"765","2022","인사혁신처","일반회계","","일반·지방행정","정부자원관리","국가인재원교육운영","교육운영지원","교육기관교류협력","주요사업비(기금사업비)","일반지출","5,305","5,305"
"766","2022","인사혁신처","일반회계","","일반·지방행정","정부자원관리","인사혁신확산","고용휴직제도운영","국제기구고용휴직제도운영(ODA)","주요사업비(기금사업비)","일반지출","21,161,300","21,161,300"
"767","2022","인사혁신처","일반회계","","일반·지방행정","정부자원관리","인사혁신확산","국가인재데이터베이스내실화","국가인재데이터베이스내실화","주요사업비(기금사업비)","일반지출","3,400","3,400"
"768","2022","인사혁신처","일반회계","","일반·지방행정","정부자원관리","인재개발","공무원인재개발","공무원인재개발","주요사업비(기금사업비)","일반지출","26,054,961","26,054,961"
"769","2022","조달청","조달특별회계","손익계정","일반·지방행정","일반행정","전자조달 및 국유재산 관리","전자조달 운영 및 개발","전자조달 운영지원","주요사업비(기금사업비)","일반지출","2,190","2,190"
"770","2022","조달청","조달특별회계","손익계정","일반·지방행정","일반행정","조달사업 운영","정부조달 국제협력체제 구축","정부조달 국제협력체제 구축","주요사업비(기금사업비)","일반지출","89,972","89,972"
"771","2022","조달청","조달특별회계","손익계정","일반·지방행정","일반행정","조달행정지원","기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","106,259","106,259"
"772","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(규제자유특구기획단)","기본경비(경상운영비)","일반지출","3,855","3,855"
"773","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(글로벌성장정책관)","기본경비(경상운영비)","일반지출","25,537","25,537"
"774","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(기술혁신정책관)","기본경비(경상운영비)","일반지출","11,125","11,125"
"775","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(벤처혁신정책관)","기본경비(경상운영비)","일반지출","3,360","3,360"
"776","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(정책기획관)","기본경비(경상운영비)","일반지출","8,311","8,311"
"777","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(중소기업정책관)","기본경비(경상운영비)","일반지출","5,400","5,400"
"778","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(지역기업정책관)","기본경비(경상운영비)","일반지출","5,150","5,150"
"779","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부기본경비","기본경비(창업진흥정책관)","기본경비(경상운영비)","일반지출","9,540","9,540"
"780","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","본부인건비","인건비","인건비(기금인건비)","일반지출","121,141","121,141"
"781","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","강원청기본경비","기본경비(경상운영비)","일반지출","1,860","1,860"
"782","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","경남청기본경비","기본경비(경상운영비)","일반지출","1,800","1,800"
"783","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","광주전남청기본경비","기본경비(경상운영비)","일반지출","1,601","1,601"
"784","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","대전세종청기본경비","기본경비(경상운영비)","일반지출","1,770","1,770"
"785","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","부산청기본경비","기본경비(경상운영비)","일반지출","2,277","2,277"
"786","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","서울청기본경비","기본경비(경상운영비)","일반지출","1,308","1,308"
"787","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","인천청기본경비","기본경비(경상운영비)","일반지출","1,780","1,780"
"788","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","충남청기본경비","기본경비(경상운영비)","일반지출","1,206","1,206"
"789","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","산업·중소기업일반","중소기업행정지원","지방청기본경비","충북청기본경비","기본경비(경상운영비)","일반지출","1,178","1,178"
"790","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","중소기업및소상공인육성","중소기업기술개발지원","기술개발인프라구축","기술혁신기반조성","주요사업비(기금사업비)","일반지출","4,534","4,534"
"791","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","중소기업및소상공인육성","중소기업육성지원","중소기업조사평가","중소기업규제영향평가 및 옴부즈만운영","주요사업비(기금사업비)","일반지출","6,360","6,360"
"792","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","중소기업및소상공인육성","중소기업인력지원","중소기업인력양성및취업촉진","산학협력인력양성","주요사업비(기금사업비)","일반지출","9,460","9,460"
"793","2022","중소벤처기업부","일반회계","","산업·중소기업및에너지","중소기업및소상공인육성","지역중소기업육성","지역특화발전특구제도","지역특구운영","주요사업비(기금사업비)","일반지출","2,980","2,980"
"794","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거관리행정지원","기관운영지원","국제교류협력","주요사업비(기금사업비)","일반지출","50,191","50,191"
"795","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거관리행정지원","기본경비","위원회기본경비","기본경비(경상운영비)","일반지출","325,476","325,476"
"796","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거관리행정지원","인건비","인건비","인건비(기금인건비)","일반지출","375,796","375,796"
"797","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거의공정한관리","공직선거관리","재외선거관리","주요사업비(기금사업비)","일반지출","4,047,970","4,047,970"
"798","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거의공정한관리","시민교육및공명선거정착","교육및연구기반조성","주요사업비(기금사업비)","일반지출","29,732","29,732"
"799","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거의공정한관리","시민교육및공명선거정착","민주시민의식함양및지원","주요사업비(기금사업비)","일반지출","8,434","8,434"
"800","2022","중앙선거관리위원회","일반회계","","일반·지방행정","입법및선거관리","선거의공정한관리","정당발전지원","정당사무지원","주요사업비(기금사업비)","일반지출","97,920","97,920"
"801","2022","질병관리청","일반회계","","보건","보건의료","만성질환관리","만성질환관리체계 및 기반구축","국가 진단의학검사 표준화 체계 구축","주요사업비(기금사업비)","일반지출","5,776","5,776"
"802","2022","통계청","일반회계","","일반·지방행정","일반행정","성과중심 책임운영기관운영","통계개발원","통계연구개발지원","주요사업비(기금사업비)","일반지출","16,372","16,372"
"803","2022","통계청","일반회계","","일반·지방행정","일반행정","통계제도정비 및 통계전문교육","국가통계정책추진","국가통계정책추진","주요사업비(기금사업비)","일반지출","463,306","463,306"
"804","2022","통계청","일반회계","","일반·지방행정","일반행정","통계제도정비 및 통계전문교육","통계전문교육","통계교육지원","주요사업비(기금사업비)","일반지출","2,085","2,085"
"805","2022","통계청","일반회계","","일반·지방행정","일반행정","통계행정지원","대내외협력강화","개도국 통계지원(ODA)","주요사업비(기금사업비)","일반지출","104,425","104,425"
"806","2022","통계청","일반회계","","일반·지방행정","일반행정","통계행정지원","본부 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","101,763","101,763"
"807","2022","통계청","일반회계","","일반·지방행정","일반행정","통계행정지원","본부 기본경비","통계교육원 기본경비","기본경비(경상운영비)","일반지출","5,061","5,061"
"808","2022","통계청","일반회계","","일반·지방행정","일반행정","통계행정지원","본부 인건비","인건비-총액인건비","인건비(기금인건비)","일반지출","147,516","147,516"
"809","2022","통일부","남북협력기금","","통일·외교","통일","통일정책","한반도통일미래센터 운영","한반도통일미래센터 운영","주요사업비(기금사업비)","일반지출","14,675","14,675"
"810","2022","통일부","일반회계","","통일·외교","통일","개성공단 등 남북경제협력","개성공단 사업지원","개성공단 운영 제도화","주요사업비(기금사업비)","일반지출","13,212","13,212"
"811","2022","통일부","일반회계","","통일·외교","통일","남북회담","남북회담 추진","남북회담 추진","주요사업비(기금사업비)","일반지출","20,458","20,458"
"812","2022","통일부","일반회계","","통일·외교","통일","북한이탈주민 정착지원","북한이탈주민 사회적응 지원","북한이탈주민 교육훈련","주요사업비(기금사업비)","일반지출","6,882","6,882"
"813","2022","통일부","일반회계","","통일·외교","통일","북한정세분석","북한정보 수집 및 분석 역량 강화","정세분석 역량 강화","주요사업비(기금사업비)","일반지출","35,720","35,720"
"814","2022","통일부","일반회계","","통일·외교","통일","인도적 문제해결","북한인권개선 기반구축","북한인권개선 정책수립 및 추진","주요사업비(기금사업비)","일반지출","37,330","37,330"
"815","2022","통일부","일반회계","","통일·외교","통일","인도적 문제해결","북한인권개선 기반구축","북한인권기록센터 운영","주요사업비(기금사업비)","일반지출","19,488","19,488"
"816","2022","통일부","일반회계","","통일·외교","통일","통일교육","국립통일교육원 기본경비","국립통일교육원 총액인건비 비대상 기본경비","기본경비(경상운영비)","일반지출","21,149","21,149"
"817","2022","통일부","일반회계","","통일·외교","통일","통일교육","통일교육추진","통일교육 지원체계 구축 및 운영","주요사업비(기금사업비)","일반지출","231,755","231,755"
"818","2022","통일부","일반회계","","통일·외교","통일","통일정책","평화통일기반조성","국내통일기반조성","주요사업비(기금사업비)","일반지출","5,700","5,700"
"819","2022","통일부","일반회계","","통일·외교","통일","통일정책","평화통일기반조성","국제통일기반조성","주요사업비(기금사업비)","일반지출","126,423","126,423"
"820","2022","통일부","일반회계","","통일·외교","통일","통일정책","평화통일기반조성","통일정책추진","주요사업비(기금사업비)","일반지출","11,492","11,492"
"821","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","본부 기본경비","총액인건비 비대상 교류협력실 기본경비","기본경비(경상운영비)","일반지출","37,664","37,664"
"822","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","본부 기본경비","총액인건비 비대상 기관운영 기본경비","기본경비(경상운영비)","일반지출","86,894","86,894"
"823","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","본부 기본경비","총액인건비 비대상 인도협력국 기본경비","기본경비(경상운영비)","일반지출","24,396","24,396"
"824","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","본부 기본경비","총액인건비 비대상 정세분석국 기본경비","기본경비(경상운영비)","일반지출","19,880","19,880"
"825","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","본부 기본경비","총액인건비 비대상 통일정책실 기본경비","기본경비(경상운영비)","일반지출","24,207","24,207"
"826","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","소속기관 기본경비","총액인건비 비대상 개성공단공동위사무처 기본경비","기본경비(경상운영비)","일반지출","9,263","9,263"
"827","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","소속기관 기본경비","총액인건비 비대상 남북출입사무소 기본경비","기본경비(경상운영비)","일반지출","8,981","8,981"
"828","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","소속기관 기본경비","총액인건비 비대상 남북회담본부 기본경비","기본경비(경상운영비)","일반지출","19,198","19,198"
"829","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","인건비","총액인건비 대상 인건비","인건비(기금인건비)","일반지출","85,960","85,960"
"830","2022","통일부","일반회계","","통일·외교","통일","통일행정지원","통일업무지원","통일업무지원","주요사업비(기금사업비)","일반지출",896,896
"831","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","기계금속기술심사국 기본경비","기본경비(경상운영비)","일반지출","7,229","7,229"
"832","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","10,484","10,484"
"833","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","기획조정관 기본경비","기본경비(경상운영비)","일반지출","13,650","13,650"
"834","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","산업재산보호협력국 기본경비","기본경비(경상운영비)","일반지출","1,996","1,996"
"835","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","산업재산정책국 기본경비","기본경비(경상운영비)","일반지출","4,503","4,503"
"836","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","상표디자인심사국 기본경비","기본경비(경상운영비)","일반지출","14,596","14,596"
"837","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","융복합기술심사국 기본경비","기본경비(경상운영비)","일반지출","12,766","12,766"
"838","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","전기통신기술심사국 기본경비","기본경비(경상운영비)","일반지출","10,767","10,767"
"839","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","정보고객지원국 기본경비","기본경비(경상운영비)","일반지출","12,108","12,108"
"840","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","특허심사기획국 기본경비","기본경비(경상운영비)","일반지출","20,983","20,983"
"841","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","본부 기본경비","화학생명기술심사국 기본경비","기본경비(경상운영비)","일반지출","13,302","13,302"
"842","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","소속기관 기본경비","국제지식재산연수원 기본경비","기본경비(경상운영비)","일반지출","8,508","8,508"
"843","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","소속기관 기본경비","특허심판원 기본경비","기본경비(경상운영비)","일반지출","6,222","6,222"
"844","2022","특허청","특허청","손익계정","산업·중소기업및에너지","산업·중소기업일반","지식재산행정종합지원","인건비","인건비","인건비(기금인건비)","일반지출","59,132","59,132"
"845","2022","특허청","특허청","손익계정","산업·중소기업및에너지","지식재산일반","심사ㆍ심판서비스 제공","국제협력강화 기반구축","국제지식재산나눔(ODA)","주요사업비(기금사업비)","일반지출","2,909","2,909"
"846","2022","특허청","특허청","손익계정","산업·중소기업및에너지","지식재산일반","심사ㆍ심판서비스 제공","국제협력강화 기반구축","국제협력","주요사업비(기금사업비)","일반지출","121,866","121,866"
"847","2022","특허청","특허청","손익계정","산업·중소기업및에너지","지식재산일반","심사ㆍ심판서비스 제공","심사·심판 역량강화","심사·심판관 역량강화","주요사업비(기금사업비)","일반지출","158,126","158,126"
