No.,회계연도,추경차수,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,본예산금액(천원),추경정부안금액(천원),추경국회확정금액(천원)
"213","2023","0","국방부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","1,557,000",0,0
"214","2023","0","국방부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","2,054,000",0,0
"215","2023","0","국방부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","4,479,000",0,0
"216","2023","0","국방부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,781,000",0,0
"217","2023","0","국방부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","787,000",0,0
"218","2023","0","국방부","일반회계","","재화및용역판매수입","병원수입","병원수입","일반수입","17,481,000",0,0
"219","2023","0","국방부","일반회계","","재화및용역판매수입","입학금및수업료","수업료","일반수입","561,000",0,0
"220","2023","0","국방부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","41,337,000",0,0
"221","2023","0","국방부","일반회계","","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","1,821,000",0,0
"222","2023","0","국방부","일반회계","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금=>예산간거래)","4,338,000",0,0
"223","2023","0","국방부","주한미군기지이전특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","590,000",0,0
"224","2023","0","국방부","주한미군기지이전특별회계","","경상이전수입","변상금및위약금","변상금","일반수입","120,000",0,0
"225","2023","0","국방부","주한미군기지이전특별회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","576,434,000",0,0
"226","2023","0","국방부","주한미군기지이전특별회계","","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","143,000",0,0
"227","2023","0","국방부","주한미군기지이전특별회계","","재산수입","관유물대여료","토지대여료","일반수입","174,000",0,0
"228","2023","0","국방부","주한미군기지이전특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","264,000",0,0
"229","2023","0","국방부","주한미군기지이전특별회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","115,000",0,0
"230","2023","0","국방부","주한미군기지이전특별회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","302,096,000",0,0
"231","2023","0","국세청","일반회계","","경상이전수입","가산금","가산금","일반수입","310,212,000",0,0
"232","2023","0","국세청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","22,148,000",0,0
"233","2023","0","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","42,915,000",0,0
"234","2023","0","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","53,000,000",0,0
"235","2023","0","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","30,000",0,0
"236","2023","0","국세청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","3,000",0,0
"237","2023","0","국세청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","60,000",0,0
"238","2023","0","국세청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","148,000",0,0
"239","2023","0","국세청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","2,000",0,0
"240","2023","0","국세청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","21,000",0,0
"241","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","가산금","가산금","일반수입","983,000",0,0
"242","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","5,292,000",0,0
"243","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","11,160,000",0,0
"244","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","1,824,000",0,0
"245","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","16,000",0,0
"246","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","177,000",0,0
"247","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","변상금","일반수입","457,000",0,0
"248","2023","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","위약금","일반수입","338,000",0,0
"249","2023","0","국토교통부","교통시설특별회계","공항계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","3,000",0,0
"250","2023","0","국토교통부","교통시설특별회계","공항계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","196,000",0,0
"251","2023","0","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","건물대여료","일반수입","1,318,000",0,0
"252","2023","0","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","기타관유물대여료","일반수입","1,500,000",0,0
"253","2023","0","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","토지대여료","일반수입","5,063,000",0,0
"254","2023","0","국토교통부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","995,000",0,0
"255","2023","0","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","758,000",0,0
"256","2023","0","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","207,000",0,0
"257","2023","0","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","67,480,000",0,0
"258","2023","0","국토교통부","교통시설특별회계","공항계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","318,323,000",0,0
"259","2023","0","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","26,382,000",0,0
"260","2023","0","국토교통부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","955,000",0,0
"261","2023","0","국토교통부","교통시설특별회계","교통체계관리계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","966,652,000",0,0
"262","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","일반수입","593,000",0,0
"263","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","18,749,000",0,0
"264","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","5,065,000",0,0
"265","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","27,599,000",0,0
"266","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","6,000",0,0
"267","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","일반수입","384,000",0,0
"268","2023","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","일반수입","1,134,000",0,0
"269","2023","0","국토교통부","교통시설특별회계","도로계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","224,000",0,0
"270","2023","0","국토교통부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","6,007,000",0,0
"271","2023","0","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","건물대여료","일반수입","16,000",0,0
"272","2023","0","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","기타관유물대여료","일반수입","50,000",0,0
"273","2023","0","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","일반수입","19,494,000",0,0
"274","2023","0","국토교통부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,141,000",0,0
"275","2023","0","국토교통부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","일반수입","35,024,000",0,0
"276","2023","0","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","390,000",0,0
"277","2023","0","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","4,190,000",0,0
"278","2023","0","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금=>예산간거래)","5,485,818,000",0,0
"279","2023","0","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금=>예산간거래)","78,116,000",0,0
"280","2023","0","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","2,218,130,000",0,0
"281","2023","0","국토교통부","교통시설특별회계","철도계정","경상이전수입","가산금","가산금","일반수입","143,000",0,0
"282","2023","0","국토교통부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","16,283,000",0,0
"283","2023","0","국토교통부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","일반수입","251,000",0,0
"284","2023","0","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","건물매각대","일반수입","797,000",0,0
"285","2023","0","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","341,000",0,0
"286","2023","0","국토교통부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","82,261,000",0,0
"287","2023","0","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","기타관유물대여료","일반수입","4,146,000",0,0
"288","2023","0","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","일반수입","130,000",0,0
"289","2023","0","국토교통부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","226,000",0,0
"290","2023","0","국토교통부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","16,819,000",0,0
"291","2023","0","국토교통부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","4,586,205,000",0,0
"292","2023","0","국토교통부","국가균형발전특별회계","세종특별자치시계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","310,000",0,0
"293","2023","0","국토교통부","국가균형발전특별회계","세종특별자치시계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","24,000",0,0
"294","2023","0","국토교통부","국가균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","247,000",0,0
"295","2023","0","국토교통부","국가균형발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,000",0,0
"296","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","가산금","가산금","일반수입","4,099,000",0,0
"297","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,836,000",0,0
"298","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","222,505,000",0,0
"299","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","8,000",0,0
"300","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,000",0,0
"301","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,000",0,0
"302","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","735,000",0,0
"303","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","일반수입","22,000",0,0
"304","2023","0","국토교통부","국가균형발전특별회계","지역자율계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,000",0,0
"305","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","가산금","가산금","일반수입","241,000",0,0
"306","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","24,091,000",0,0
"307","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","250,189,000",0,0
"308","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","변상금및위약금","변상금","일반수입","4,000",0,0
"309","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","변상금및위약금","위약금","일반수입","2,000",0,0
"310","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","3,157,000",0,0
"311","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","재산수입","관유물대여료","토지대여료","일반수입","344,000",0,0
"312","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,492,000",0,0
"313","2023","0","국토교통부","국가균형발전특별회계","지역지원계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,000",0,0
"314","2023","0","국토교통부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","754,000",0,0
"315","2023","0","국토교통부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","13,000",0,0
"316","2023","0","국토교통부","일반회계","","경상이전수입","가산금","가산금","일반수입","18,000",0,0
"317","2023","0","국토교통부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","132,218,000",0,0
"318","2023","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","6,288,000",0,0
"319","2023","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","303,000",0,0
"320","2023","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","590,000",0,0
"321","2023","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","21,000",0,0
"322","2023","0","국토교통부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","310,000",0,0
"323","2023","0","국토교통부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","516,000",0,0
"324","2023","0","국토교통부","일반회계","","관유물매각대","고정자산매각대","건물매각대","일반수입","130,000",0,0
"325","2023","0","국토교통부","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","3,000",0,0
"326","2023","0","국토교통부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","463,000",0,0
"327","2023","0","국토교통부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","2,615,000",0,0
"328","2023","0","국토교통부","일반회계","","수입대체경비수입","면허료및수수료","면허료및수수료","일반수입","2,257,000",0,0
"329","2023","0","국토교통부","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","1,871,000",0,0
"330","2023","0","국토교통부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","248,000",0,0
"331","2023","0","국토교통부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","15,000",0,0
"332","2023","0","국토교통부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","1,788,000",0,0
"333","2023","0","국토교통부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","13,615,000",0,0
"334","2023","0","국토교통부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","6,416,000",0,0
"335","2023","0","국토교통부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,415,000",0,0
"336","2023","0","국토교통부","혁신도시건설특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","52,000",0,0
"337","2023","0","국토교통부","혁신도시건설특별회계","","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","1,642,000",0,0
"338","2023","0","국토교통부","혁신도시건설특별회계","","재산수입","관유물대여료","건물대여료","일반수입","12,000",0,0
"339","2023","0","국토교통부","혁신도시건설특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,000",0,0
"340","2023","0","국토교통부","혁신도시건설특별회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","17,860,000",0,0
"341","2023","0","국토교통부","혁신도시건설특별회계","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","16,090,000",0,0
"342","2023","0","국회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,050,000",0,0
"343","2023","0","국회","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","14,000",0,0
"344","2023","0","국회","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","22,000",0,0
"345","2023","0","국회","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","51,000",0,0
"346","2023","0","국회","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","427,000",0,0
"347","2023","0","국회","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","1,523,000",0,0
"348","2023","0","국회","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","228,000",0,0
"349","2023","0","국회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","7,000",0,0
"350","2023","0","국회","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","92,000",0,0
"351","2023","0","국회","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","782,000",0,0
"352","2023","0","금융위원회","일반회계","","경상이전수입","가산금","가산금","일반수입","150,000",0,0
"353","2023","0","금융위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,127,000",0,0
"354","2023","0","금융위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","44,542,000",0,0
"355","2023","0","금융위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","24,506,000",0,0
"356","2023","0","기상청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,197,000",0,0
"357","2023","0","기상청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","470,000",0,0
"358","2023","0","기상청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","40,000",0,0
"359","2023","0","기상청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","16,000",0,0
"360","2023","0","기상청","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","1,000",0,0
"361","2023","0","기상청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","36,000",0,0
"362","2023","0","기상청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","470,000",0,0
"363","2023","0","기상청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","3,848,000",0,0
"364","2023","0","기상청","일반회계","","재화및용역판매수입","입장료수입","입장료수입","일반수입","50,000",0,0
"365","2023","0","기상청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,000",0,0
"366","2023","0","기획재정부","국가균형발전특별회계","세종특별자치시계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","4,639,000",0,0
"367","2023","0","기획재정부","국가균형발전특별회계","세종특별자치시계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","52,332,000",0,0
"368","2023","0","기획재정부","국가균형발전특별회계","제주특별자치도계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","22,046,000",0,0
"369","2023","0","기획재정부","국가균형발전특별회계","제주특별자치도계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","233,754,000",0,0
"370","2023","0","기획재정부","국가균형발전특별회계","제주특별자치도계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","18,264,000",0,0
"371","2023","0","기획재정부","국가균형발전특별회계","지역자율계정","내국세","주세","기타주세","일반수입","4,000,000",0,0
"372","2023","0","기획재정부","국가균형발전특별회계","지역자율계정","내국세","주세","주세","일반수입","1,282,040,000",0,0
"373","2023","0","기획재정부","국가균형발전특별회계","지역자율계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","222,942,000",0,0
"374","2023","0","기획재정부","국가균형발전특별회계","지역자율계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","765,892,000",0,0
"375","2023","0","기획재정부","국가균형발전특별회계","지역지원계정","내국세","주세","기타주세","일반수입","6,000,000",0,0
"376","2023","0","기획재정부","국가균형발전특별회계","지역지원계정","내국세","주세","주세","일반수입","1,923,060,000",0,0
"377","2023","0","기획재정부","국가균형발전특별회계","지역지원계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","184,008,000",0,0
"378","2023","0","기획재정부","국가균형발전특별회계","지역지원계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","4,560,966,000",0,0
"379","2023","0","기획재정부","국가균형발전특별회계","지역지원계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","1,873,008,000",0,0
"380","2023","0","기획재정부","일반회계","","경상이전수입","가산금","가산금","일반수입","1,000",0,0
"381","2023","0","기획재정부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","12,737,700",0,0
"382","2023","0","기획재정부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","170,000",0,0
"383","2023","0","기획재정부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,000",0,0
"384","2023","0","기획재정부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","3,000",0,0
"385","2023","0","기획재정부","일반회계","","관세","관세","관세","일반수입","10,723,700,000",0,0
"386","2023","0","기획재정부","일반회계","","관유물매각대","재고자산매각대및유동자산","국세물납주식매각대","일반수입","47,475,000",0,0
"387","2023","0","기획재정부","일반회계","","교육세","교육세","교육세","일반수입","4,702,200,000",0,0
"388","2023","0","기획재정부","일반회계","","교통·에너지·환경세","교통·에너지·환경세","교통·에너지·환경세","일반수입","11,147,100,000",0,0
"389","2023","0","기획재정부","일반회계","","내국세","개별소비세","개별소비세","일반수입","10,194,300,000",0,0
"390","2023","0","기획재정부","일반회계","","내국세","기타내국세","과년도수입","일반수입","4,792,600,000",0,0
"391","2023","0","기획재정부","일반회계","","내국세","법인세","법인세","일반수입","104,996,900,000",0,0
"392","2023","0","기획재정부","일반회계","","내국세","부가가치세","부가가치세","일반수입","83,203,500,000",0,0
"393","2023","0","기획재정부","일반회계","","내국세","상속세","상속세","일반수입","8,954,600,000",0,0
"394","2023","0","기획재정부","일반회계","","내국세","상속세","증여세","일반수입","8,172,800,000",0,0
"395","2023","0","기획재정부","일반회계","","내국세","소득세","신고분","일반수입","54,445,200,000",0,0
"396","2023","0","기획재정부","일반회계","","내국세","소득세","원천분","일반수입","77,418,000,000",0,0
"397","2023","0","기획재정부","일반회계","","내국세","인지세","인지세","일반수입","815,800,000",0,0
"398","2023","0","기획재정부","일반회계","","내국세","증권거래세","증권거래세","일반수입","4,973,900,000",0,0
"399","2023","0","기획재정부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,414,000",0,0
"400","2023","0","기획재정부","일반회계","","재산수입","기타이자수입및재산수입","한국은행잉여금","일반수입","1,272,464,000",0,0
"401","2023","0","기획재정부","일반회계","","재산수입","정부출자수입","정부출자수입","일반수입","1,078,749,000",0,0
"402","2023","0","기획재정부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,000",0,0
"403","2023","0","기획재정부","일반회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","45,848,623,000",0,0
"404","2023","0","기획재정부","일반회계","","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","199,838,000",0,0
"405","2023","0","기획재정부","일반회계","","종합부동산세","종합부동산세","종합부동산세","일반수입","5,713,300,000",0,0
"406","2023","0","농림축산식품부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","13,246,000",0,0
"407","2023","0","농림축산식품부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","241,000",0,0
"408","2023","0","농림축산식품부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","845,000",0,0
"409","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","53,011,000",0,0
"410","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","1,411,000",0,0
"411","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","3,000",0,0
"412","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","변상금및위약금","위약금","일반수입","112,000",0,0
"413","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","8,000",0,0
"414","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","12,000",0,0
"415","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","일반수입","6,000",0,0
"416","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","12,000",0,0
"417","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","191,000",0,0
"418","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","84,300,000",0,0
"419","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","9,733,000",0,0
"420","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,160,000",0,0
"421","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","1,383,000",0,0
"422","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","52,000",0,0
"423","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","3,049,539,000",0,0
"424","2023","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","2,730,382,000",0,0
"425","2023","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","44,430,000",0,0
"426","2023","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농어촌특별세","농어촌특별세","농어촌특별세","일반수입","6,988,000,000",0,0
"427","2023","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","434,539,000",0,0
"428","2023","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","7,739,000",0,0
"429","2023","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,364,000",0,0
"430","2023","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,733,000",0,0
