No.,회계연도,추경차수,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,본예산금액(천원),본예산외화금액(달러),추경정부안금액(천원),추경정부안외화금액(달러),추경국회확정금액(천원),추경국회확정외화금액(달러)
"6365","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","항만물류정보화(정보화)","수출입 물류데이터 공유플랫폼 운영(정보화)","주요사업비(기금사업비)","일반지출","993,000",0,0,0,0,0
"6366","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","항만물류정보화(정보화)","항만물류정보(정보화)","주요사업비(기금사업비)","일반지출","6,209,000",0,0,0,0,0
"6367","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","항행안전정보(정보화)","스마트 해양안전 교통정보(정보화)","주요사업비(기금사업비)","일반지출","29,245,000",0,0,0,0,0
"6368","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","항행안전정보(정보화)","지능형해양수산재난정보체계운영(정보화)","주요사업비(기금사업비)","일반지출","1,724,000",0,0,0,0,0
"6369","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","항행안전정보(정보화)","항행안전정보(정보화)","주요사업비(기금사업비)","일반지출","853,000",0,0,0,0,0
"6370","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","해양수산정보 공동활용체계 구축","해양수산정보 공동활용체계 구축(정보화)","주요사업비(기금사업비)","일반지출","2,412,000",0,0,0,0,0
"6371","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","해양수산행정정보화(정보화)","사이버안전센타구축 및 운영(정보화)","주요사업비(기금사업비)","일반지출","3,804,000",0,0,0,0,0
"6372","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","해양수산행정정보화(정보화)","해양수산 행정정보 시스템구축(정보화)","주요사업비(기금사업비)","일반지출","2,359,000",0,0,0,0,0
"6373","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","해양심판정보(정보화)","해양심판정보(정보화)","주요사업비(기금사업비)","일반지출","308,000",0,0,0,0,0
"6374","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","해양조사정보(정보화)","해양조사정보(정보화)","주요사업비(기금사업비)","일반지출","2,605,000",0,0,0,0,0
"6375","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산정보화","해양환경정보(정보화)","해양환경정보(정보화)","주요사업비(기금사업비)","일반지출","916,000",0,0,0,0,0
"6376","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","본부기본경비","본부 기본경비(비총액)","기본경비(경상운영비)","일반지출","4,515,000",0,0,0,0,0
"6377","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","본부기본경비","본부 기본경비(총액)","기본경비(경상운영비)","일반지출","2,389,000",0,0,0,0,0
"6378","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","본부인건비","본부인건비","인건비(기금인건비)","일반지출","46,391,000","251,702",0,0,0,0
"6379","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","국립해양조사원 기본경비(비총액)","기본경비(경상운영비)","일반지출","2,096,000",0,0,0,0,0
"6380","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","국립해양조사원 기본경비(총액)","기본경비(경상운영비)","일반지출","672,000",0,0,0,0,0
"6381","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","부산해사고등학교 기본경비(비총액)","기본경비(경상운영비)","일반지출","1,507,000",0,0,0,0,0
"6382","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","부산해사고등학교 기본경비(총액)","기본경비(경상운영비)","일반지출","289,000",0,0,0,0,0
"6383","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","인천해사고등학교 기본경비(비총액)","기본경비(경상운영비)","일반지출","1,283,000",0,0,0,0,0
"6384","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","인천해사고등학교 기본경비(총액)","기본경비(경상운영비)","일반지출","357,000",0,0,0,0,0
"6385","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","중앙해양안전심판원 기본경비(비총액)","기본경비(경상운영비)","일반지출","535,000",0,0,0,0,0
"6386","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","중앙해양안전심판원 기본경비(총액)","기본경비(경상운영비)","일반지출","301,000",0,0,0,0,0
"6387","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","해양안전심판원 공익요원경비(비총액)","기본경비(경상운영비)","일반지출","1,000",0,0,0,0,0
"6388","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","해양안전심판원 공익요원경비(총액)","기본경비(경상운영비)","일반지출","14,000",0,0,0,0,0
"6389","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관인건비","국립해양조사원 등 인건비","인건비(기금인건비)","일반지출","22,776,000",0,0,0,0,0
"6390","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관인건비","지방해양수산청 인건비(총액)","인건비(기금인건비)","일반지출","120,528,000",0,0,0,0,0
"6391","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","소속기관인건비","해사고등학교 인건비(총액)","인건비(기금인건비)","일반지출","10,019,000",0,0,0,0,0
"6392","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","전산운영경비","전산운영경비(정보화)","주요사업비(기금사업비)","일반지출","5,725,000",0,0,0,0,0
"6393","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","군산지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","647,000",0,0,0,0,0
"6394","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","군산지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","229,000",0,0,0,0,0
"6395","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","대산지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","985,000",0,0,0,0,0
"6396","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","대산지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","356,000",0,0,0,0,0
"6397","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","동해지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","775,000",0,0,0,0,0
"6398","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","동해지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","227,000",0,0,0,0,0
"6399","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","마산지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","485,000",0,0,0,0,0
"6400","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","마산지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","300,000",0,0,0,0,0
"6401","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","목포지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","778,000",0,0,0,0,0
"6402","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","목포지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","405,000",0,0,0,0,0
"6403","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","부산지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","1,988,000",0,0,0,0,0
"6404","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","부산지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","492,000",0,0,0,0,0
"6405","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","여수지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","855,000",0,0,0,0,0
"6406","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","여수지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","279,000",0,0,0,0,0
"6407","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","울산지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","672,000",0,0,0,0,0
"6408","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","울산지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","148,000",0,0,0,0,0
"6409","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","인천지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","1,080,000",0,0,0,0,0
"6410","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","인천지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","346,000",0,0,0,0,0
"6411","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","지방해양수산청 공익요원경비(비총액)","기본경비(경상운영비)","일반지출","14,000",0,0,0,0,0
"6412","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","지방해양수산청 공익요원경비(총액)","기본경비(경상운영비)","일반지출","486,000",0,0,0,0,0
"6413","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","평택지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","787,000",0,0,0,0,0
"6414","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","평택지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","157,000",0,0,0,0,0
"6415","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","포항지방해양수산청 기본경비(비총액)","기본경비(경상운영비)","일반지출","691,000",0,0,0,0,0
"6416","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","포항지방해양수산청 기본경비(총액)","기본경비(경상운영비)","일반지출","257,000",0,0,0,0,0
"6417","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","청사확보 및 시설개선","청사시설관리","주요사업비(기금사업비)","일반지출","5,632,000",0,0,0,0,0
"6418","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","해양수산정책지원","정책홍보기획연구운영","주요사업비(기금사업비)","일반지출","1,620,000",0,0,0,0,0
"6419","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","해양수산정책지원","제도개선및갈등관리","주요사업비(기금사업비)","일반지출","190,000",0,0,0,0,0
"6420","2022","0","해양수산부","일반회계","","교통및물류","물류등기타","해양수산행정지원","행정능률향상 및 능력개발","행정능률향상 및 능력개발","주요사업비(기금사업비)","일반지출","601,000",0,0,0,0,0
"6421","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","항만개발 및 관리","항만유류오염관리시설 지원","노후 폐유수용시설 현대화","주요사업비(기금사업비)","일반지출","18,000,000",0,0,0,0,0
"6422","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","항만개발 및 관리","항만유류오염관리시설 지원","청항선 관리 및 선박폐유수거 처리","주요사업비(기금사업비)","일반지출","14,902,000",0,0,0,0,0
"6423","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","항만개발 및 관리","해양산업클러스터 운영","해양산업클러스터 지원","주요사업비(기금사업비)","일반지출","300,000",0,0,0,0,0
"6424","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","선박배출 오염예방","주요사업비(기금사업비)","일반지출","630,000",0,0,0,0,0
"6425","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","선박운송안전확보","주요사업비(기금사업비)","일반지출","2,022,000",0,0,0,0,0
"6426","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","세월호 인양 및 추모사업 지원","주요사업비(기금사업비)","일반지출","17,179,000",0,0,0,0,0
"6427","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","스마트 해양안전 교통망 구축운영","주요사업비(기금사업비)","일반지출","3,723,000",0,0,0,0,0
"6428","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","친환경선박 보급 촉진","주요사업비(기금사업비)","일반지출","7,930,000",0,0,0,0,0
"6429","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","한국해양교통안전공단 지원","주요사업비(기금사업비)","일반지출","40,160,000",0,0,0,0,0
"6430","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","해상안전 국제협력","주요사업비(기금사업비)","일반지출","6,355,000",0,0,0,0,0
"6431","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","해양사고 예방활동 지원","주요사업비(기금사업비)","일반지출","8,432,000",0,0,0,0,0
"6432","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","해양수산 재난관리 지원","주요사업비(기금사업비)","일반지출","1,535,000",0,0,0,0,0
"6433","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","도서지역 해상교통 지원(일반)","국가보조항로결손보상금","주요사업비(기금사업비)","일반지출","20,631,000",0,0,0,0,0
"6434","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","도서지역 해상교통 지원(일반)","국고여객선 건조","주요사업비(기금사업비)","일반지출","1,620,000",0,0,0,0,0
"6435","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","도서지역 해상교통 지원(일반)","내항여객선운임보조(지자체)","주요사업비(기금사업비)","일반지출","14,640,000",0,0,0,0,0
"6436","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","도서지역 해상교통 지원(일반)","도서지역 생활필수품 해상운송비 지원","주요사업비(기금사업비)","일반지출","1,800,000",0,0,0,0,0
"6437","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","도서지역 해상교통 지원(일반)","연안여객선 교통약자 편의시설 설치지원","주요사업비(기금사업비)","일반지출","556,000",0,0,0,0,0
"6438","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","선원근로 복지 향상","선원복지고용센터운영","주요사업비(기금사업비)","일반지출","6,617,000",0,0,0,0,0
"6439","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","선원근로 복지 향상","선원정책 및 선원인력 역량강화","주요사업비(기금사업비)","일반지출","1,150,000",0,0,0,0,0
"6440","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","선원근로 복지 향상","해기사 글로벌 역량강화사업","주요사업비(기금사업비)","일반지출","464,000",0,0,0,0,0
"6441","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","관공선건조 및 운영","주요사업비(기금사업비)","일반지출","30,439,000",0,0,0,0,0
"6442","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","국가필수선대제도 운영","주요사업비(기금사업비)","일반지출","5,669,000",0,0,0,0,0
"6443","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","스마트 해운물류 확산지원","주요사업비(기금사업비)","일반지출","1,230,000",0,0,0,0,0
"6444","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","스마트항만 전문인력양성 지원","주요사업비(기금사업비)","일반지출","320,000",0,0,0,0,0
"6445","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","연안선박현대화 지원","주요사업비(기금사업비)","일반지출","21,860,000",0,0,0,0,0
"6446","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","우수 선화주기업 인증제도 운영","주요사업비(기금사업비)","일반지출","300,000",0,0,0,0,0
"6447","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","전환교통지원","주요사업비(기금사업비)","일반지출","2,700,000",0,0,0,0,0
"6448","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","친환경 설비 개량 이차보전","주요사업비(기금사업비)","일반지출","8,730,000",0,0,0,0,0
"6449","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","친환경 항만하역장비 구축 지원","주요사업비(기금사업비)","일반지출","2,167,000",0,0,0,0,0
"6450","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","크루즈산업 활성화 지원","주요사업비(기금사업비)","일반지출","840,000",0,0,0,0,0
"6451","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","한국해양진흥공사출자","주요사업비(기금사업비)","일반지출","30,000,000",0,0,0,0,0
"6452","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","항만근로자 복지관 건립","주요사업비(기금사업비)","일반지출","1,500,000",0,0,0,0,0
"6453","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","항만하역장 근로자 재해예방시설 지원","주요사업비(기금사업비)","일반지출","3,140,000",0,0,0,0,0
"6454","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운물류지원","해운물류전문인력양성지원","주요사업비(기금사업비)","일반지출","4,866,000",0,0,0,0,0
"6455","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운인력양성 지원","국적 해기사 일자리 지원","주요사업비(기금사업비)","일반지출","500,000",0,0,0,0,0
"6456","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운인력양성 지원","해사고등학교 지원","주요사업비(기금사업비)","일반지출","12,830,000",0,0,0,0,0
"6457","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","해운산업 선진화","해운인력양성 지원","해양수산연수원 지원","주요사업비(기금사업비)","일반지출","41,129,000",0,0,0,0,0
"6458","2022","0","해양수산부","일반회계","","교통및물류","해운·항만","회계간거래","회계간전출","교통시설특별회계(항만계정) 전출","주요사업비(기금사업비)","내부거래지출(회계간거래)","1,577,231,000",0,0,0,0,0
"6459","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산물 유통 및 안전관리","국립수산물품질관리원정보화","국립수산물품질관리원정보화(정보화)","주요사업비(기금사업비)","일반지출","1,696,000",0,0,0,0,0
"6460","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원 기본경비","(비총액)국립수산과학원기본경비(R&D)","기본경비(경상운영비)","일반지출","1,187,000",0,0,0,0,0
"6461","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원 기본경비","(총액)국립수산과학원공익요원경비(R&D)","기본경비(경상운영비)","일반지출","34,000",0,0,0,0,0
"6462","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원 기본경비","(총액)국립수산과학원기본경비(R&D)","기본경비(경상운영비)","일반지출","3,619,000",0,0,0,0,0
"6463","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원 인건비","(총액)국립수산과학원인건비(R&D)","인건비(기금인건비)","일반지출","47,515,000",0,0,0,0,0
"6464","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원정보화(정보화)","국립수산과학원정보화(정보화,R&D)","주요사업비(기금사업비)","일반지출","3,875,000",0,0,0,0,0
"6465","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","수산과학연구","생태계 기반 수산자원변동 예측기술 개발(R&D)","주요사업비(기금사업비)","일반지출","3,160,000",0,0,0,0,0
"6466","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","수산과학연구","수산생물방역 체계 구축(R&D)","주요사업비(기금사업비)","일반지출","45,000",0,0,0,0,0
"6467","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","수산과학연구","수산생물질병 국제표준 및 원헬스 관리  체계 구축(R&D)","주요사업비(기금사업비)","일반지출","1,500,000",0,0,0,0,0
"6468","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","수산과학연구","수산시험연구(R&D)","주요사업비(기금사업비)","일반지출","45,848,000",0,0,0,0,0
"6469","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","수산연구지원","국립수산과학원 수입대체경비(R&D)","주요사업비(기금사업비)","일반지출","55,000",0,0,0,0,0
"6470","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산연구(국립수산과학원)","수산연구지원","수산연구시설 및 선박관리(R&D)","주요사업비(기금사업비)","일반지출","31,078,000",0,0,0,0,0
"6471","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업안전지도강화","어선사고 예방시스템 구축","주요사업비(기금사업비)","일반지출","1,977,000",0,0,0,0,0
"6472","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업안전지도강화","어선안전조업지원","주요사업비(기금사업비)","일반지출","18,436,000",0,0,0,0,0
"6473","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업안전지도강화","어업지도관리","주요사업비(기금사업비)","일반지출","143,637,000",0,0,0,0,0
"6474","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업안전지도강화","어업지도선 관리 및 운영","주요사업비(기금사업비)","일반지출","38,362,000",0,0,0,0,0
"6475","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업안전지도강화","어업협정이행","주요사업비(기금사업비)","일반지출","13,105,000",0,0,0,0,0
"6476","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업안전지도강화","연근해 위치확인 시스템 구축","주요사업비(기금사업비)","일반지출","3,553,000",0,0,0,0,0
"6477","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산자원 관리 및 조성","어업지도정보화","어업지도정보화(정보화)","주요사업비(기금사업비)","일반지출","192,000",0,0,0,0,0
"6478","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","본부기본경비","(비총액)기본경비(운영지원과 등)","기본경비(경상운영비)","일반지출","1,985,000",0,0,0,0,0
"6479","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","본부기본경비","(총액)기본경비(운영지원과 등)","기본경비(경상운영비)","일반지출","850,000",0,0,0,0,0
"6480","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","본부인건비","(총액)인건비","인건비(기금인건비)","일반지출","12,584,000",0,0,0,0,0
"6481","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(비총액)국립수산물품질관리원공익요원경비","기본경비(경상운영비)","일반지출","18,000",0,0,0,0,0
"6482","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(비총액)국립수산물품질관리원기본경비","기본경비(경상운영비)","일반지출","1,148,000",0,0,0,0,0
"6483","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(비총액)남해어업관리단기본경비","기본경비(경상운영비)","일반지출","1,651,000",0,0,0,0,0
"6484","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(비총액)동해어업관리단기본경비","기본경비(경상운영비)","일반지출","1,391,000",0,0,0,0,0
"6485","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(비총액)서해어업관리단공익요원경비","기본경비(경상운영비)","일반지출","2,000",0,0,0,0,0
"6486","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(비총액)서해어업관리단기본경비","기본경비(경상운영비)","일반지출","1,215,000",0,0,0,0,0
"6487","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(총액)국립수산물품질관리원공익요원경비","기본경비(경상운영비)","일반지출","39,000",0,0,0,0,0
"6488","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(총액)국립수산물품질관리원기본경비","기본경비(경상운영비)","일반지출","330,000",0,0,0,0,0
"6489","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(총액)남해어업관리단기본경비","기본경비(경상운영비)","일반지출","375,000",0,0,0,0,0
"6490","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(총액)동해어업관리단기본경비","기본경비(경상운영비)","일반지출","486,000",0,0,0,0,0
"6491","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(총액)서해어업관리단공익요원경비","기본경비(경상운영비)","일반지출","14,000",0,0,0,0,0
"6492","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관기본경비","(총액)서해어업관리단기본경비","기본경비(경상운영비)","일반지출","371,000",0,0,0,0,0
"6493","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관인건비","(총액)국립수산물품질관리원인건비","인건비(기금인건비)","일반지출","17,072,000",0,0,0,0,0
"6494","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관인건비","(총액)남해어업관리단인건비","인건비(기금인건비)","일반지출","19,760,000",0,0,0,0,0
"6495","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관인건비","(총액)동해어업관리단인건비","인건비(기금인건비)","일반지출","23,987,000",0,0,0,0,0
"6496","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","소속기관인건비","(총액)서해어업관리단인건비","인건비(기금인건비)","일반지출","22,214,000",0,0,0,0,0
"6497","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","행정지원","공공기관 혁신제품 시범구매","주요사업비(기금사업비)","일반지출","1,479,000",0,0,0,0,0
"6498","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","수산행정","행정지원","행정운영","주요사업비(기금사업비)","일반지출","760,000",0,0,0,0,0
"6499","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","어업인소득안정지원","수산산업창업투자","수산산업창업투자지원","주요사업비(기금사업비)","일반지출","5,525,000",0,0,0,0,0
"6500","2022","0","해양수산부","일반회계","","농림수산","수산·어촌","어업인소득안정지원","수협경제사업활성화","수협지도경제사업활성화","주요사업비(기금사업비)","일반지출","4,552,000",0,0,0,0,0
